X,Y,OBJECTID,BBL_LICENSE_FACT_ID,LICENSESTATUS,LICENSECATEGORY,CUST_NUM,TRADE_NAME,LICENSE_START_DATE,LICENSE_EXPIRATION_DATE,LICENSE_ISSUE_DATE,AGENT_PHONE,LASTMODIFIEDDATE,CITY,STATE,SITEADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
-76.9416181624,38.8949703031,17936,7.93558359037293e-319,EXPIRED,Apartment,69000638,BAILEY REAL ESTATE HOLDINGS LLC,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,2023215596,2015/09/02 06:47:06+00,WASHINGTON,DC,4209 DIX STREET NE,38.8949628480194,-76.9416158970454,405064.82,136347.72,20019,25504,14999,7.41049062197286e-320,7,7D,7D06,SIXTH,602,30,NONE,NONE,NONE,NONE
-76.997169966,38.890148532,17937,7.93563299693752e-319,EXPIRED,Apartment,69000640,ROBERT G. WEBSTER REVOCABLE TRUST,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,2027870374,2015/09/02 06:47:06+00,WASHINGTON,DC,632 EAST CAPITOL STREET NE,38.8901410799813,-76.9971676839,400245.72,135810.85,20003,2741,2313,1.1427738388308e-320,6,6C,6C07,FIRST,107,26,NONE,NONE,NONE,NONE
-77.0344821931,38.9212225593,17471,7.9272832875228e-319,EXPIRED,Apartment,69008087,"EUCLID, LLP",2011/09/01 00:00:00+00,2013/08/31 00:00:00+00,2013/10/08 00:00:00+00,2022321925,2016/03/23 06:46:23+00,WASHINGTON,DC,1474 CHAPIN STREET NW,38.9212151023771,-77.0344798976776,397009.97,139260.88,20009,234160,77184,3.81339628086108e-319,1,1B,1B06,THIRD,304,2,NONE,NONE,14TH ST NW,NONE
-77.0262935202,38.9235483859,17472,7.92733269408738e-319,EXPIRED,Apartment,69008088,"EUCLID, LLP",2011/09/01 00:00:00+00,2013/08/31 00:00:00+00,2013/10/08 00:00:00+00,2022321925,2015/09/02 06:47:07+00,WASHINGTON,DC,1030 EUCLID STREET NW,38.9235409282564,-77.0262912271102,397720.15,139518.83,20001,233079,76078,3.75875262043104e-319,1,1B,1B03,THIRD,304,2,NONE,NONE,NONE,NONE
-77.0264957876,38.9235378906,17473,7.92738210065197e-319,EXPIRED,Apartment,69008089,"EUCLID, LLP",2011/09/01 00:00:00+00,2013/08/31 00:00:00+00,2013/10/08 00:00:00+00,2022321925,2015/09/02 06:47:07+00,WASHINGTON,DC,1034 EUCLID STREET NW,38.9235304329249,-77.0264934944729,397702.61,139517.67,20001,233078,76077,3.75870321386645e-319,1,1B,1B03,THIRD,304,2,NONE,NONE,NONE,NONE
-77.0007262642,38.8445224021,17480,7.92772794660406e-319,EXPIRED,Apartment,69008345,JUNE LYNCH,2011/09/01 00:00:00+00,2013/08/31 00:00:00+00,2013/10/08 00:00:00+00,2025438206,2013/10/10 06:47:18+00,WASHINGTON,DC,325 PARKLAND PLACE SE,38.8445149594378,-77.0007239837983,399937.15,130746.01,20032,37611,21208,1.04781442170012e-319,8,8C,8C03,SEVENTH,707,39,NONE,NONE,NONE,NONE
-77.0292702494,38.9153364964,17485,7.92797497942698e-319,EXPIRED,Apartment,69008556,C/O WILLIALM C SMITH & CO,2011/09/01 00:00:00+00,2013/08/31 00:00:00+00,2013/10/08 00:00:00+00,2023711220,2016/03/23 06:46:23+00,WASHINGTON,DC,1839 13TH STREET NW,38.9153290404714,-77.0292679559098,397461.73,138607.32,20009,240853,84120,4.15608021281657e-319,1,1B,1B02,THIRD,305,3,NONE,NONE,NONE,NONE
-76.9901397831,38.9126152655,17495,7.92846904507282e-319,EXPIRED,Apartment,69008746,MUMINU BADMUS,2011/10/01 00:00:00+00,2013/09/30 00:00:00+00,2013/12/08 00:00:00+00,,2013/12/17 06:47:47+00,WASHINGTON,DC,950 MOUNT OLIVET ROAD NE,38.9126078086658,-76.9901375018382,400855.36,138304.88,20002,82884,54649,2.70001934795783e-319,5,5B,5B05,FIFTH,505,23,NONE,NONE,NONE,NONE
-76.9871671829,38.9208945357,17496,7.9285184516374e-319,EXPIRED,Apartment,69008770,GORDON M PARKS,2011/10/01 00:00:00+00,2013/09/30 00:00:00+00,2013/12/08 00:00:00+00,,2013/12/17 06:47:47+00,WASHINGTON,DC,1339 BRYANT STREET NE,38.9208870770962,-76.9871649020252,401113.04,139223.98,20018,66712,41583,2.05447317510166e-319,5,5B,5B03,FIFTH,505,22,NONE,NONE,NONE,NONE
-76.9665741328,38.8753057976,17973,7.93741163326255e-319,EXPIRED,Apartment,69001075,FRANK EMMET REAL ESTATE INC,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,2025449550,2013/04/08 06:46:14+00,WASHINGTON,DC,2823 MINNESOTA AVENUE SE,38.8752983473822,-76.9665718609904,402900.69,134163.72,20019,44131,31312,1.54701835025811e-319,7,7A,7A07,SIXTH,605,34,NONE,NONE,NONE,NONE
-76.9680084146,38.8758667019,17975,7.93751044639171e-319,EXPIRED,Apartment,69001077,FRANK EMMET REAL ESTATE INC,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,2025449550,2013/04/08 06:46:14+00,WASHINGTON,DC,2909 NASH PLACE SE,38.8758592516243,-76.9680061423007,402776.21,134225.94,20019,43405,29459,1.45546798608373e-319,7,7A,7A07,SIXTH,605,34,NONE,NONE,NONE,NONE
-76.9679033321,38.8758242435,17977,7.93760925952088e-319,EXPIRED,Apartment,69001079,FRANK EMMET REAL ESTATE INC,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,2025449550,2013/04/08 06:46:14+00,WASHINGTON,DC,2913 NASH PLACE SE,38.875816793238,-76.9679010598422,402785.33,134221.23,20019,43290,29150,1.44020135762723e-319,7,7A,7A07,SIXTH,605,34,NONE,NONE,NONE,NONE
-76.9334870439,38.9036755128,17980,7.93775747921464e-319,EXPIRED,Apartment,69001496,1021 48TH STREET NE LLC,2011/03/01 00:00:00+00,2013/02/28 00:00:00+00,2013/04/04 00:00:00+00,2026074265,2015/09/02 06:47:06+00,WASHINGTON,DC,1021 48TH STREET NE,38.9036680557058,-76.93348478058,405769.49,137314.55,20019,75371,48857,2.41385652588658e-319,7,7C,7C07,SIXTH,602,31,NONE,NONE,NONE,NONE
-76.9758628052,38.9058330574,17982,7.9378562923438e-319,EXPIRED,Apartment,69001578,JOHN ALSOBROOKS,2011/03/01 00:00:00+00,2013/02/28 00:00:00+00,2013/04/04 00:00:00+00,,2013/04/08 06:46:14+00,WASHINGTON,DC,1904 M STREET NE,38.905825601406,-76.9758605287487,402093.78,137552.23,20002,54390,28320,1.39919390902241e-319,5,5B,5B11,FIFTH,507,23,NONE,NONE,NONE,NONE
-76.9952540194,38.9386044023,17502,7.92881489102491e-319,EXPIRED,Apartment,69009047,OWL REALTY GROUP LLC,2011/10/01 00:00:00+00,2013/09/30 00:00:00+00,2013/12/08 00:00:00+00,2025099784,2016/03/23 06:46:23+00,WASHINGTON,DC,3920 7TH STREET NE,38.9385969404641,-76.9952517349879,400411.66,141189.86,20017,29193,17996,8.89120536255907e-320,5,5A,5A06,FOURTH,405,20,NONE,NONE,NONE,NONE
-76.9684459363,38.8561845173,17993,7.93839976455423e-319,EXPIRED,Apartment,69002010,MICHAEL T KORNEGAY,2011/03/01 00:00:00+00,2013/02/28 00:00:00+00,2013/04/04 00:00:00+00,,2013/04/08 06:46:15+00,WASHINGTON,DC,2829 28TH STREET SE,38.8561770710226,-76.9684436650809,402739,132041.06,20020,43984,32078,1.58486377872955e-319,8,8B,8B01,SEVENTH,702,36,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,18009,7.93919026958757e-319,EXPIRED,Apartment,69002678,ALPHA-OMEGA PROPERITS LLC,2011/04/01 00:00:00+00,2013/03/31 00:00:00+00,2013/05/04 00:00:00+00,2023428000,2015/09/02 06:47:06+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.0257013341,38.9234991521,18017,7.93958552210425e-319,EXPIRED,Apartment,69002875,CJC LLC,2011/04/01 00:00:00+00,2013/03/31 00:00:00+00,2013/05/04 00:00:00+00,2022915343,2015/09/02 06:47:06+00,WASHINGTON,DC,2572 SHERMAN AVENUE NW,38.9234916943887,-77.0256990412211,397771.5,139513.35,20001,284417,123240,6.08886501934752e-319,1,1B,1B03,THIRD,304,2,NONE,NONE,NONE,NONE
-77.0327511938,38.960419129,18034,7.94042543370218e-319,EXPIRED,Apartment,71100835,ABDULLAH BARROW,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,,2013/04/08 06:46:16+00,WASHINGTON,DC,1373 NICHOLSON STREET NW,38.9604116641827,-77.0327488965641,397161.64,143611.99,20011,257764,100398,4.96032027111695e-319,4,4A,4A06,FOURTH,403,18,NONE,NONE,NONE,NONE
-76.9967862109,38.8294608516,18039,7.9406724665251e-319,EXPIRED,Apartment,71100917,"PRVL INVESTMENT GROUP, LLC",2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,5713188032,2015/09/02 06:47:08+00,WASHINGTON,DC,646 CHESAPEAKE STREET SE,38.8294534117748,-76.9967839326685,400279.25,129074.08,20032,1675,1533,7.57402635074631e-321,8,8D,8D01,SEVENTH,706,39,NONE,NONE,NONE,NONE
-76.9668425655,38.8762247308,18041,7.94077127965427e-319,EXPIRED,Apartment,71100925,HOWARD C ROSS SR,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,00,2013/04/08 06:46:17+00,WASHINGTON,DC,2925 NELSON PLACE SE,38.8762172804414,-76.9668402936334,402877.36,134265.72,20019,43115,28769,1.42137745652068e-319,7,7A,7A07,SIXTH,605,34,NONE,NONE,NONE,NONE
-76.9818988853,38.8962923146,18042,7.94082068621885e-319,EXPIRED,Apartment,71100928,1604 E ST NE LLC,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,2022651850,2015/09/02 06:47:08+00,WASHINGTON,DC,1604 E STREET NE,38.8962848607994,-76.9818966075536,401570.44,136493.01,20002,60245,36777,1.81702522571035e-319,6,6A,6A07,FIFTH,507,25,NONE,NONE,NONE,NONE
-76.9653662068,38.8502873544,18046,7.94101831247719e-319,EXPIRED,Apartment,71100955,MOTUNRAYO MUSTAPHA,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,2023902692,2015/09/02 06:47:09+00,WASHINGTON,DC,3154 BUENA VISTA TERRACE SE,38.8502799092793,-76.9653639368658,403006.56,131386.53,20020,39460,23640,1.16797118676871e-319,8,8B,8B04,SEVENTH,702,36,NONE,NONE,NONE,NONE
-77.0151692865,38.949010698,18047,7.94106771904177e-319,EXPIRED,Apartment,71100970,DEXTER PRICE JR,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,,2013/04/08 06:46:17+00,WASHINGTON,DC,4812 NEW HAMPSHIRE AVENUE NW,38.949003234793,-77.0151669953143,398685.26,142345.15,20011,244574,87458,4.32099932539837e-319,4,4D,4D05,FOURTH,407,18,NONE,NONE,NONE,NONE
-76.981639054,38.8877787308,17582,7.93276741619164e-319,EXPIRED,Apartment,68007513,EDELIN ENTERPRISES ,2010/12/01 00:00:00+00,2012/11/30 00:00:00+00,2013/01/05 00:00:00+00,,2013/01/07 06:49:26+00,WASHINGTON,DC,1628 INDEPENDENCE AVENUE SE,38.8877712786736,-76.9816367768514,401593.17,135547.94,20003,286364,124971,6.17438778264264e-319,6,6B,6B08,FIRST,108,26,NONE,NONE,NONE,NONE
-76.9876162106,38.9096712792,17586,7.93296504244998e-319,EXPIRED,Apartment,68007590,PEMMIE WHITMYER,2010/12/01 00:00:00+00,2012/11/30 00:00:00+00,2013/01/05 00:00:00+00,,2013/01/07 06:49:26+00,WASHINGTON,DC,1617 CORCORAN STREET NE,38.9096638229287,-76.9876139302794,401074.27,137978.1,20002,59538,35916,1.77448617360342e-319,5,5B,5B05,FIFTH,506,23,NONE,NONE,NONE,NONE
-76.9334609029,38.9041384374,18048,7.94111712560636e-319,EXPIRED,Apartment,71100995,JEAN E. PIERCE,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,3015384209,2013/04/08 06:46:17+00,WASHINGTON,DC,1035 48TH STREET NE,38.9041309801599,-76.93345863954,405771.72,137365.94,20019,74984,48529,2.39765117270299e-319,7,7C,7C07,SIXTH,602,31,NONE,NONE,NONE,NONE
-77.0095211857,38.8254075965,18050,7.94121593873552e-319,EXPIRED,Apartment,71101019,FOURTH AND HANNA LLC,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,2022651850,2015/09/02 06:47:09+00,WASHINGTON,DC,73 FORRESTER STREET SW,38.8254001579739,-77.0095189038227,399173.43,128624.18,20032,78199,51129,2.52610824062171e-319,8,8D,8D04,SEVENTH,708,39,NONE,NONE,NONE,NONE
-76.9654195147,38.8515393628,18051,7.94126534530011e-319,EXPIRED,Apartment,71101020,FOURTH AND HANNA LLC,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,2022651850,2016/03/23 06:46:24+00,WASHINGTON,DC,3122 BUENA VISTA TERRACE SE,38.8515319173808,-76.9654172446934,403001.88,131525.51,20020,40048,26361,1.30240644900211e-319,8,8B,8B04,SEVENTH,702,36,NONE,NONE,NONE,NONE
-77.0316511688,38.9206806087,18064,7.9419076306397e-319,EXPIRED,Apartment,71101308,VIEW 14 APARTMENTS,2011/02/01 00:00:00+00,2013/01/31 00:00:00+00,2013/04/04 00:00:00+00,8009279800,2016/03/23 06:46:24+00,WASHINGTON,DC,2303 14TH STREET NW,38.9206731518357,-77.0316488743122,397255.45,139200.63,20009,284336,122808,6.06752138344718e-319,1,1B,1B04,THIRD,304,2,NONE,NONE,NONE,NONE
-77.0431646454,38.9138914862,17608,7.9157715579747e-319,CANCELLED,Apartment,67005311,RONALD J EARYES,2011/09/01 00:00:00+00,2013/08/31 00:00:00+00,2013/06/27 00:00:00+00,2029443320,2013/07/01 06:47:48+00,WASHINGTON,DC,1739 19TH STREET NW,38.9138840310623,-77.0431623477853,396256.66,138447.39,20009,241180,84443,4.17203853317724e-319,2,2B,2B01,SECOND,208,6,NONE,NONE,NONE,NONE
-77.0044396208,38.8318106695,17617,7.91621621705596e-319,EXPIRED,Apartment,67005636,"BUTLER, BUTLER, AND COLVIN, LLC",2011/10/01 00:00:00+00,2013/09/30 00:00:00+00,2013/12/08 00:00:00+00,8665512376,2016/03/23 06:46:22+00,WASHINGTON,DC,129 YUMA STREET SE,38.8318032295111,-77.0044373400132,399614.72,129334.93,20032,68878,42927,2.12087559790272e-319,8,8C,8C07,SEVENTH,707,39,NONE,NONE,NONE,NONE
-76.9798282051,38.9398407684,18079,7.94269813567305e-319,EXPIRED,Apartment,71101490,JARET M MCCAIN,2011/03/01 00:00:00+00,2013/02/28 00:00:00+00,2013/04/04 00:00:00+00,2025296906,2016/03/23 06:46:24+00,WASHINGTON,DC,1800 SHEPHERD STREET NE,38.9398333057011,-76.9798259253072,401749,141327.29,20018,56164,33679,1.66396368862873e-319,5,5A,5A09,FIFTH,503,24,NONE,NONE,NONE,NONE
-76.9816943753,38.8918400761,18082,7.9428463553668e-319,EXPIRED,Apartment,71101500,DEAN E SMOTHERS,2011/03/01 00:00:00+00,2013/02/28 00:00:00+00,2013/04/04 00:00:00+00,2026733708,2013/04/08 06:46:18+00,WASHINGTON,DC,1615 CONSTITUTION AVENUE NE,38.8918326231219,-76.9816920978974,401588.28,135998.78,20002,148709,57499,2.84082805702258e-319,6,6A,6A08,FIRST,108,26,NONE,NONE,NONE,NONE
-76.9830063487,38.9088454453,18086,7.94304398162514e-319,EXPIRED,Apartment,71101639,TANESHA D RICHARDSON,2011/03/01 00:00:00+00,2013/02/28 00:00:00+00,2013/04/04 00:00:00+00,2026703580,2013/04/08 06:46:18+00,WASHINGTON,DC,1278 SIMMS PLACE NE,38.9088379889476,-76.9830040698495,401474.11,137886.49,20002,68987,43347,2.14162635502805e-319,5,5B,5B05,FIFTH,506,23,NONE,NONE,NONE,NONE
-76.9665401387,38.8711223755,18100,7.94373567352931e-319,EXPIRED,Apartment,71101862,FOURTH AND HANNA LLC,2011/03/01 00:00:00+00,2013/02/28 00:00:00+00,2013/04/04 00:00:00+00,2022651850,2015/09/02 06:47:09+00,WASHINGTON,DC,1530 28TH PLACE SE,38.8711149261626,-76.9665378671758,402903.81,133699.33,20020,61234,37205,1.83817123535236e-319,7,7B,7B02,SIXTH,607,34,NONE,NONE,NONE,NONE
-76.9404490256,38.8969388523,18106,7.94403211291682e-319,EXPIRED,Apartment,69009450,,2011/10/01 00:00:00+00,2013/09/30 00:00:00+00,2013/12/08 00:00:00+00,,2013/12/17 06:47:47+00,WASHINGTON,DC,4242 EDSON PLACE NE,38.8969313967573,-76.9404467605589,405166.1,136566.31,20019,24577,13715,6.7761103327127e-320,7,7D,7D06,SIXTH,602,30,NONE,NONE,NONE,NONE
-76.9870308422,38.9096854489,17643,7.91750078773514e-319,EXPIRED,Apartment,67005780,AIRIN BARNETT,2011/10/01 00:00:00+00,2013/09/30 00:00:00+00,2013/12/08 00:00:00+00,2024834927,2013/12/17 06:47:45+00,WASHINGTON,DC,1700 WEST VIRGINIA AVENUE NE,38.9096779925898,-76.9870285620459,401125.04,137979.68,20002,58020,34834,1.7210282707234e-319,5,5B,5B05,FIFTH,506,23,NONE,NONE,NONE,NONE
-77.0088584293,38.825393145,18117,7.94457558512724e-319,CANCELLED,Apartment,69009794,,2011/10/01 00:00:00+00,2013/09/30 00:00:00+00,2013/07/25 00:00:00+00,2025450018,2013/07/30 06:46:58+00,WASHINGTON,DC,59 FORRESTER STREET SW,38.8253857065123,-77.0088561476155,399230.98,128622.57,20032,6179,4248,2.09879086353362e-320,8,8D,8D04,SEVENTH,708,39,NONE,NONE,NONE,NONE
-77.0464397828,38.9229691869,18121,7.94477321138558e-319,EXPIRED,Apartment,69010067,JAMES L. CERRUTI,2011/10/01 00:00:00+00,2013/09/30 00:00:00+00,2013/12/08 00:00:00+00,2023167521,2013/12/17 06:47:48+00,WASHINGTON,DC,1948 CALVERT STREET NW,38.9229617300866,-77.0464374835705,395973.13,139455.23,20009,235283,78609,3.88380063539345e-319,1,1C,1C03,THIRD,303,1,NONE,NONE,NONE,NONE
-77.0156681016,38.8996497225,18134,7.94541549672517e-319,CANCELLED,Apartment,69010781,MASS COURT APARTMENTS LLC,2011/11/01 00:00:00+00,2013/10/31 00:00:00+00,2013/08/26 00:00:00+00,2025729600,2015/01/13 06:52:16+00,WASHINGTON,DC,300 MASSACHUSETTS AVENUE NW,38.8996422692584,-77.0156658133265,398641.08,136865.67,20001,279643,121752,6.01534805124634e-319,2,6C,6C09,FIRST,103,8,NONE,NONE,NONE,DOWNTOWN BID
-76.9966489527,38.9051110506,18135,7.94546490328976e-319,EXPIRED,Apartment,69010811,JULIAN BLAIR,2011/11/01 00:00:00+00,2013/10/31 00:00:00+00,2013/12/08 00:00:00+00,,2013/12/17 06:47:48+00,WASHINGTON,DC,654 ORLEANS PLACE NE,38.9051035955859,-76.9966466699183,400290.86,137471.81,20002,289240,128165,6.33219234992434e-319,6,6C,6C04,FIRST,104,25,NONE,NONE,NONE,NONE
-76.9605360004,38.8830603208,18136,7.94551430985434e-319,EXPIRED,Apartment,69010812,JULIAN BLAIR,2011/11/01 00:00:00+00,2013/10/31 00:00:00+00,2013/12/08 00:00:00+00,,2013/12/17 06:47:48+00,WASHINGTON,DC,3222 E STREET SE,38.8830528688609,-76.9605337299581,403424.27,135024.74,20019,38212,23916,1.18160739859393e-319,7,7A,7A03,SIXTH,603,32,NONE,NONE,NONE,NONE
-77.0056506619,38.8377441292,18138,7.94561312298351e-319,EXPIRED,Apartment,69010844,19 U STREET NE LLC ,2011/11/01 00:00:00+00,2013/10/31 00:00:00+00,2013/12/08 00:00:00+00,7037449872,2016/03/23 06:46:23+00,WASHINGTON,DC,3702 1ST STREET SE,38.8377366880515,-77.0056483804166,399509.61,129993.59,20032,31980,17880,8.83389374764149e-320,8,8C,8C07,SEVENTH,707,39,NONE,NONE,NONE,NONE
-76.9834581162,38.9081897926,18140,7.94571193611268e-319,EXPIRED,Apartment,69010985,,2011/11/01 00:00:00+00,2013/10/31 00:00:00+00,2013/12/08 00:00:00+00,,2013/12/17 06:47:48+00,WASHINGTON,DC,1272 RAUM STREET NE,38.9081823363739,-76.9834558372036,401434.94,137813.7,20002,69165,42888,2.11894874188394e-319,5,5B,5B05,FIFTH,506,23,NONE,NONE,NONE,NONE
-76.9906678725,38.9055282632,18141,7.94576134267726e-319,ACTIVE,Apartment,69011007,,2013/11/01 00:00:00+00,2015/10/31 00:00:00+00,2013/10/24 00:00:00+00,2025831490,2013/10/28 06:45:29+00,WASHINGTON,DC,1114 NEAL STREET NE,38.9055208078378,-76.9906655915157,400809.64,137518.16,20002,74034,47956,2.36934121119628e-319,5,5B,5B06,FIFTH,506,23,NONE,NONE,NONE,NONE
-77.0205535697,38.9007045647,17658,7.91824188620391e-319,CANCELLED,Apartment,67006012,EMMA LEE,2011/10/01 00:00:00+00,2013/09/30 00:00:00+00,2013/10/03 00:00:00+00,2028421118,2015/01/13 06:51:58+00,WASHINGTON,DC,612 I STREET NW,38.9006971114115,-77.0205512798169,398217.32,136982.85,20001,238693,81978,4.05025135147737e-319,2,2C,2C03,FIRST,102,8,NONE,NONE,NONE,DOWNTOWN BID
-77.017097458,38.9063094894,17666,7.91863713872058e-319,EXPIRED,Apartment,67006376,424 RIDGE STREEET LLC,2011/11/01 00:00:00+00,2013/10/31 00:00:00+00,2013/12/08 00:00:00+00,2022376000,2016/03/23 06:46:22+00,WASHINGTON,DC,424 RIDGE STREET NW,38.9063020348947,-77.0170951688615,398517.23,137604.98,20001,218214,61317,3.02946232060477e-319,6,2C,2C04,THIRD,308,7,NONE,NONE,NONE,NONE
-76.9816333057,38.8859300299,17671,7.9188841715435e-319,CANCELLED,Apartment,67006672,"1621 MASSACHUSETTS AVENUE, SOUTHEAST L.L.C.",2011/11/01 00:00:00+00,2013/10/31 00:00:00+00,2013/11/19 00:00:00+00,2029999999,2015/01/13 06:51:59+00,WASHINGTON,DC,1621 MASSACHUSETTS AVENUE SE,38.8859225781022,-76.9816310286596,401593.71,135342.72,20003,59317,36080,1.78258885019522e-319,6,6B,6B09,FIRST,108,26,NONE,NONE,NONE,NONE
-77.0334266273,38.9242584008,18142,7.94581074924185e-319,CANCELLED,Apartment,69011036,1438 FAIRMONT PARTNERS LLC,2011/11/01 00:00:00+00,2013/10/31 00:00:00+00,2013/11/07 00:00:00+00,2022106448,2015/01/13 06:52:16+00,WASHINGTON,DC,1438 FAIRMONT STREET NW,38.9242509432162,-77.0334243319903,397101.63,139597.85,20009,234243,77256,3.81695355351113e-319,1,1B,1B07,THIRD,304,2,NONE,NONE,NONE,NONE
-77.0335381454,38.9232830378,18162,7.94679888053353e-319,READY TO RENEW,Apartment,69011727,EJF REAL ESTATE SERVICES,2011/12/01 00:00:00+00,2013/11/30 00:00:00+00,2013/08/28 00:00:00+00,2025371801,2013/11/21 06:56:45+00,WASHINGTON,DC,1428 EUCLID STREET NW,38.923275580466,-77.0335358501225,397091.92,139489.58,20009,234234,77247,3.81650889442988e-319,1,1B,1B06,THIRD,304,2,NONE,NONE,NONE,NONE
-77.0721141392,38.9330595312,17734,7.9219967851123e-319,EXPIRED,Apartment,69003306,WILLIAM C SMITH AND CO INC,2011/05/01 00:00:00+00,2013/04/30 00:00:00+00,2013/06/09 00:00:00+00,9999999999,2015/09/02 06:47:07+00,WASHINGTON,DC,3213 WISCONSIN AVENUE NW,38.9330520733417,-77.0721118315407,393747.64,140576.79,20016,221534,64889,3.20594256929926e-319,3,3C,3C09,SECOND,204,15,NONE,NONE,NONE,NONE
-77.0450425164,38.9192226302,17735,7.92204619167688e-319,EXPIRED,Apartment,69003307,WILLIAM C. SMITH &CO,2011/05/01 00:00:00+00,2013/04/30 00:00:00+00,2013/06/09 00:00:00+00,2025723111,2015/09/02 06:47:07+00,WASHINGTON,DC,2200 19TH STREET NW,38.9192151741302,-77.0450402178668,396094.09,139039.27,20009,235134,77818,3.84472004280741e-319,1,1C,1C02,THIRD,303,1,NONE,NONE,NONE,NONE
-77.0388912115,38.9092001809,17736,7.92209559824147e-319,EXPIRED,Apartment,69003308,WILLIAM C SMITH & CO INC,2011/05/01 00:00:00+00,2013/04/30 00:00:00+00,2013/06/09 00:00:00+00,2025723111,2015/09/02 06:47:07+00,WASHINGTON,DC,1414 17TH STREET NW,38.9091927266004,-77.0388889154523,396627.06,137926.45,20036,241733,84736,4.18651465660039e-319,2,2B,2B07,SECOND,208,6,NONE,NONE,NONE,NONE
-77.0446077755,38.9075917696,18232,7.97051403153391e-319,CANCELLED,One Family Rental,500511000007,,2011/07/01 00:00:00+00,2013/06/30 00:00:00+00,2013/04/12 00:00:00+00,2023310605,2013/04/15 06:46:14+00,WASHINGTON,DC,1301 20TH STREET NW,38.9075843158019,-77.0446054778205,396131.16,137748.13,20036,226640,69623,3.43983324604051e-319,2,2B,2B06,SECOND,208,6,NONE,NONE,NONE,NONE
-76.9769407219,38.902445053,17744,7.92249085075814e-319,EXPIRED,Apartment,69003510,NOAH PROPERTIES LLC,2011/05/01 00:00:00+00,2013/04/30 00:00:00+00,2013/06/09 00:00:00+00,2024127389,2016/03/23 06:46:23+00,WASHINGTON,DC,1825 MARYLAND AVENUE NE,38.9024375977695,-76.9769384453226,402000.38,137176.11,20002,55177,27331,1.35033081664871e-319,5,5B,5B11,FIFTH,507,23,NONE,NONE,NONE,NONE
-77.0024960819,38.831417688,17752,7.92288610327481e-319,CANCELLED,Apartment,69003702,C V MORRIS,2011/05/01 00:00:00+00,2013/04/30 00:00:00+00,2013/02/28 00:00:00+00,2025743886,2013/03/04 06:46:17+00,WASHINGTON,DC,217 VALLEY AVENUE SE,38.8314102480076,-77.0024938017671,399783.47,129291.3,20032,50947,773,3.81912744235284e-321,8,8E,8E06,SEVENTH,708,39,NONE,NONE,NONE,NONE
-77.0254000158,38.9044344223,17762,7.92338016892065e-319,EXPIRED,Apartment,69004375,ELDEN MANAGEMENT INC,2011/06/01 00:00:00+00,2013/05/31 00:00:00+00,2013/07/06 00:00:00+00,2407231904,2015/09/02 06:47:07+00,WASHINGTON,DC,933 L STREET NW,38.9044269684087,-77.0253977241833,397797.04,137397,20001,239808,82440,4.07307718431524e-319,2,2C,2C03,THIRD,307,8,NONE,NONE,NONE,NONE
-77.0308172825,38.9264566074,17763,7.92342957548524e-319,EXPIRED,Apartment,69004448,,2011/06/01 00:00:00+00,2013/05/31 00:00:00+00,2013/07/06 00:00:00+00,3015232710,2013/07/08 06:48:09+00,WASHINGTON,DC,1332 HARVARD STREET NW,38.9264491492807,-77.0308149878855,397327.98,139841.79,20009,231587,74574,3.68444514729651e-319,1,1B,1B08,THIRD,304,2,NONE,NONE,NONE,NONE
