X,Y,OBJECTID,BBL_LICENSE_FACT_ID,LICENSESTATUS,LICENSECATEGORY,CUST_NUM,TRADE_NAME,LICENSE_START_DATE,LICENSE_EXPIRATION_DATE,LICENSE_ISSUE_DATE,AGENT_PHONE,LASTMODIFIEDDATE,CITY,STATE,SITEADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
-77.0275636907,38.8941066557,29119,8.50529068659248e-319,EXPIRED,Delicatessen,66002432,JAWAHAR SLAH,2012/04/01 00:00:00+00,2014/03/31 00:00:00+00,2014/06/06 00:00:00+00,2029999999,2016/03/23 06:46:22+00,WASHINGTON,DC,1100 PENNSYLVANIA AVENUE NW,38.8940992039706,-77.0275613990542,397609.02,136250.59,20004,293192,130479,6.446519140372e-319,2,2F,2F03,FIRST,101,NONE,NONE,NONE,NONE,DOWNTOWN BID
-76.9899233545,38.9004147885,29120,8.50534009315706e-319,EXPIRED,Delicatessen,66002527,PHILADELPHIA WATER ICE FACTORY LLC,2012/04/01 00:00:00+00,2014/03/31 00:00:00+00,2014/06/06 00:00:00+00,2022771772,2015/09/02 06:47:04+00,WASHINGTON,DC,1204 H STREET NE,38.9004073341594,-76.9899210739929,400874.28,136950.53,20002,72194,45696,2.25768237523616e-319,6,6A,6A01,FIRST,104,25,NONE,NONE,NONE,NONE
-76.970590351,38.8729904576,29124,8.5055377194154e-319,EXPIRED,Delicatessen,66002903,PENN AVE SHELL,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,2029999999,2016/03/23 06:46:22+00,WASHINGTON,DC,2501 PENNSYLVANIA AVENUE SE,38.8729830080236,-76.9705880780818,402552.27,133906.58,20020,46734,24934,1.23190328134056e-319,7,7A,7A07,SIXTH,607,34,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,29126,8.50563653254456e-319,EXPIRED,Delicatessen,66002961,"FEL, LLC ",2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,2022276825,2016/03/23 06:46:22+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-76.998994739,38.9067970072,29567,8.52786948660742e-319,ACTIVE,Food Products,40005923,FLORIDA AVE HESS,2015/01/01 00:00:00+00,2016/12/31 00:00:00+00,2014/11/12 00:00:00+00,8664035272,2015/01/13 06:50:56+00,WASHINGTON,DC,500 FLORIDA AVENUE NE,38.9067895518471,-76.9989924553309,400087.39,137658.96,20002,15655,9109,4.50044396796791e-320,5,5B,5B06,FIFTH,506,23,NONE,NONE,NONE,NONE
-76.9502585053,38.8941551705,29569,8.52796829973659e-319,CANCELLED,Food Products,40006165,DC STORE 2 INC.,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/03/24 00:00:00+00,9999999999,2015/01/13 06:50:56+00,WASHINGTON,DC,3936 MINNESOTA AVENUE NE,38.8941477159438,-76.950256237391,404315.32,136256.79,20019,300613,195940,9.68072226461338e-319,7,7A,7A06,SIXTH,603,32,NONE,NONE,NONE,NONE
-77.0173025034,38.9136684657,29571,8.52806711286576e-319,ACTIVE,Food Products,40006561,NEW JERSEY AVE HESS,2015/01/01 00:00:00+00,2016/12/31 00:00:00+00,2014/11/12 00:00:00+00,8664035272,2014/11/13 06:45:23+00,WASHINGTON,DC,1739 NEW JERSEY AVENUE NW,38.9136610096848,-77.0173002137352,398499.6,138421.89,20001,237208,80198,3.96230766651763e-319,5,5C,5C01,FIFTH,501,21,NONE,NONE,NONE,NONE
-77.080650545,38.9493454538,29581,8.5285611785116e-319,ACTIVE,Food Products,41000731,"HUDSON TRAIL OUTFITTERS, LTD.",2015/01/01 00:00:00+00,2016/12/31 00:00:00+00,2014/12/19 00:00:00+00,2025723100,2015/01/13 06:51:00+00,WASHINGTON,DC,4530 WISCONSIN AVENUE NW,38.9493379929968,-77.0806482337016,393009.1,142385.29,20016,264426,107266,5.29964455668072e-319,3,3E,3E03,SECOND,202,11,NONE,NONE,NONE,NONE
-77.0752734901,38.9115069193,29588,8.52890702446369e-319,EXPIRED,Food Products,41004212,LORI'S HOSPITAL GIFT SHOPS,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,9999999999,2016/03/23 06:46:19+00,WASHINGTON,DC,3800 RESERVOIR ROAD NW,38.9114994658384,-77.0752711827679,393471.74,138184.49,20057,295143,131252,6.48471041479553e-319,2,2E,2E01,SECOND,206,4,NONE,NONE,NONE,NONE
-77.0030869174,38.8954773377,29592,8.52910465072202e-319,ACTIVE,Food Products,41004638,CONGRESSIONAL EXXON,2015/01/01 00:00:00+00,2016/12/31 00:00:00+00,2014/11/21 00:00:00+00,2025723100,2014/11/24 06:46:25+00,WASHINGTON,DC,200 MASSACHUSETTS AVENUE NE,38.8954698847817,-77.0030846332321,399732.41,136402.39,20002,286572,125398,6.19548438572006e-319,6,6C,6C08,FIRST,104,25,NONE,NONE,NONE,CAPITOL HILL BID
-77.0279697261,38.9665463429,29593,8.52915405728661e-319,ACTIVE,Food Products,41004744,GEORGIA AVENUE AMOCO LLC,2015/01/01 00:00:00+00,2016/12/31 00:00:00+00,2014/11/15 00:00:00+00,2027265300,2014/11/17 06:46:55+00,WASHINGTON,DC,6300 GEORGIA AVENUE NW,38.9665388766084,-77.0279674299096,397576.26,144292.03,20011,253249,95888,4.73749666484254e-319,4,4A,4A04,FOURTH,402,17,NONE,NONE,NONE,NONE
-77.0480299121,38.9029290406,30033,8.55079413257445e-319,EXPIRED,Restaurant,40004350,KEE HWAN LEE,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,2026591166,2014/06/09 06:47:16+00,WASHINGTON,DC,2141 K STREET NW,38.9029215878655,-77.0480276136272,395834.07,137230.68,20037,242481,85422,4.2204075599051e-319,2,2A,2A06,SECOND,207,6,NONE,NONE,NONE,NONE
-77.0181676297,38.8842494562,30040,8.55113997852654e-319,CANCELLED,Restaurant,40005965,MEGA ATRIUM INC,2014/05/01 00:00:00+00,2016/04/30 00:00:00+00,2014/10/28 00:00:00+00,2028637590,2015/01/13 06:50:56+00,WASHINGTON,DC,400 VIRGINIA AVENUE SW,38.8842420061278,-77.0181653415256,398423.92,135156.16,20024,28349,16004,7.90702659604331e-320,6,6D,6D01,FIRST,105,9,NONE,NONE,NONE,NONE
-77.0202125435,38.8994177799,30042,8.55123879165571e-319,EXPIRED,Restaurant,40006372,BURMA RESTAURANT INC,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,9999999999,2016/03/23 06:46:19+00,WASHINGTON,DC,740 6TH STREET NW,38.8994103268797,-77.0202102538106,398246.87,136840,20001,238705,81990,4.05084423025238e-319,2,2C,2C03,FIRST,102,8,NONE,NONE,NONE,DOWNTOWN BID
-77.0335677516,38.9094991071,30044,8.55133760478488e-319,ACTIVE,Restaurant,40006467,WHOLE FOODS MARKET,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/11/26 00:00:00+00,2023930369,2014/11/28 06:45:53+00,WASHINGTON,DC,1440 P STREET NW,38.909491652542,-77.0335654571869,397088.79,137959.45,20005,279174,121330,5.99449848099184e-319,2,2F,2F02,SECOND,208,7,NONE,NONE,NONE,NONE
-77.0686299579,38.9052474152,28697,8.48103206338167e-319,EXPIRED,Bakery,930112000006,O'B SWEET LLC,2011/12/01 00:00:00+00,2013/11/30 00:00:00+00,2014/04/28 00:00:00+00,2023387347,2014/04/30 06:47:25+00,WASHINGTON,DC,3423 M STREET NW,38.9052399627521,-77.0686276529872,394047.41,137489.18,20007,274909,117652,5.81278113645143e-319,2,2E,2E05,SECOND,206,4,NONE,NONE,NONE,GEORGETOWN BID
-77.033013189,38.9478957592,28702,8.48127909620459e-319,EXPIRED,Bakery,930112000011,"EL EDEN BAKERY, INC.",2012/03/01 00:00:00+00,2014/02/28 00:00:00+00,2014/04/28 00:00:00+00,2027227149,2015/09/02 06:47:09+00,WASHINGTON,DC,4724 14TH STREET NW,38.9478882968305,-77.0330108924315,397138.43,142221.79,20011,255641,98523,4.86768296252171e-319,4,4C,4C02,FOURTH,404,18,NONE,NONE,NONE,NONE
-77.0164076773,38.965496734,28711,8.48172375528585e-319,ACTIVE,Caterers,67000409,PEACHES KITCHEN/ CATERING LLC,2015/01/01 00:00:00+00,2016/12/31 00:00:00+00,2014/12/30 00:00:00+00,2023880809,2014/12/31 06:45:16+00,WASHINGTON,DC,6214 3RD STREET NW,38.965489267502,-77.0164053847063,398578.24,144175.27,20011,285324,124150,6.13382499311908e-319,4,4B,4B03,FOURTH,402,17,NONE,NONE,NONE,NONE
-77.0324775033,38.9441930542,28715,8.48192138154418e-319,EXPIRED,Caterers,68000334,MATINA KOURKOUTAS,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,2025411280,2014/04/30 06:47:17+00,WASHINGTON,DC,4401 14TH STREET NW,38.944185592616,-77.0324752070571,397184.72,141810.74,20011,284900,123420,6.09775820097266e-319,4,4C,4C03,FOURTH,404,18,NONE,NONE,NONE,NONE
-77.0884171313,38.9390892139,29138,8.50622941131957e-319,EXPIRED,Delicatessen,66006473,SIMRAN ENTERPRISES LLC,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,2029999999,2016/03/23 06:46:22+00,WASHINGTON,DC,4400 MASSACHUSETTS AVENUE NW,38.9390817554218,-77.0884148182395,392334.76,141247.38,20016,223994,67320,3.32604992780327e-319,3,3D,3D02,SECOND,202,13,NONE,NONE,NONE,NONE
-76.9789428428,38.9194073296,29144,8.50652585070708e-319,EXPIRED,Delicatessen,66007127,L & C NEW CHINA INC,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2024790744,2016/03/23 06:46:22+00,WASHINGTON,DC,1805 MONTANA AVENUE NE,38.9193998709729,-76.9789405645519,401826.28,139059.02,20002,309101,417553,1.77069174944336e-318,5,5B,5B03,FIFTH,505,22,NONE,NONE,NONE,NONE
-77.0221732605,38.9169037973,29147,8.50667407040083e-319,ACTIVE,Delicatessen,66007448,HUA AND CAO INCORPORATED,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/11/21 00:00:00+00,2024628749,2014/11/24 06:46:28+00,WASHINGTON,DC,2016 GEORGIA AVENUE NW,38.9168963408246,-77.0221709691435,398077.26,138781.13,20001,232289,75283,3.71947440158666e-319,1,1B,1B01,THIRD,305,3,NONE,NONE,NONE,NONE
-77.055567732,38.9299002568,29150,8.50682229009458e-319,ACTIVE,Delicatessen,66007773,,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/09/23 00:00:00+00,,2014/09/24 06:45:39+00,WASHINGTON,DC,3000 CONNECTICUT AVENUE NW,38.9298927989086,-77.0555654295988,395182.06,140225.08,20008,219893,63039,3.11454042481863e-319,3,3C,3C03,SECOND,204,15,NONE,NONE,NONE,NONE
-76.9722190638,38.9169726844,29153,8.50697050978834e-319,ACTIVE,Delicatessen,67000093,MOSTAFA SADEGH,2015/01/01 00:00:00+00,2016/12/31 00:00:00+00,2014/12/17 00:00:00+00,2023681193,2015/01/13 06:51:53+00,WASHINGTON,DC,1925 BLADENSBURG ROAD NE,38.9169652260245,-76.972216787761,402409.45,138788.91,20002,286540,125367,6.19395278221796e-319,5,5B,5B09,FIFTH,503,23,NONE,NONE,NONE,NONE
-77.0242404827,38.9374708128,29154,8.50701991635292e-319,ACTIVE,Delicatessen,67000115,HYUNG HWANG,2015/01/01 00:00:00+00,2016/12/31 00:00:00+00,2014/11/26 00:00:00+00,,2014/11/28 06:45:55+00,WASHINGTON,DC,3725 GEORGIA AVENUE NW,38.9374633522019,-77.0242381893914,397898.59,141064.29,20010,252574,95445,4.71560955673178e-319,4,4C,4C08,FOURTH,407,18,NONE,NONE,NONE,NONE
-77.0264746479,38.9473564756,29159,8.50726694917584e-319,CANCELLED,Delicatessen,67000844,LAAM LLC,2013/09/01 00:00:00+00,2015/08/31 00:00:00+00,2014/04/18 00:00:00+00,2025458880,2015/01/13 06:51:53+00,WASHINGTON,DC,4701 GEORGIA AVENUE NW,38.9473486798651,-77.0264723532283,397705.21,142161.74,20011,252099,95289,4.70790213265665e-319,4,4D,4D06,FOURTH,407,18,NONE,NONE,NONE,NONE
-77.0293563321,38.8970044811,29598,8.52940109010953e-319,CLOSED,Food Products,42000277,JAEWHI OH,2013/01/01 00:00:00+00,2014/12/31 00:00:00+00,2014/05/29 00:00:00+00,2029999999,2014/06/02 06:46:47+00,WASHINGTON,DC,555 13TH STREET NW,38.8969970288759,-77.0293540397504,397453.61,136572.32,20004,240935,83886,4.14451907670388e-319,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.0017890397,38.9000485689,29599,8.52945049667411e-319,EXPIRED,Food Products,50000635,USA LIQUOR INC,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,00,2016/03/23 06:46:19+00,WASHINGTON,DC,303 H STREET NE,38.9000407817929,-77.0017867556295,399845.01,136909.83,20002,41666,29330,1.44909453925238e-319,6,6C,6C05,FIRST,104,25,NONE,NONE,NONE,NONE
-77.0387510757,38.9035905473,29602,8.52959871636786e-319,EXPIRED,Food Products,50001693,FLOWER GALLERY INC,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,2023932266,2016/03/23 06:46:20+00,WASHINGTON,DC,1700 L STREET NW,38.9035830941266,-77.0387487800278,396638.95,137303.73,20036,302208,178415,8.8148722202766e-319,2,2B,2B05,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.0757817184,38.9645541257,29603,8.52964812293245e-319,CANCELLED,Food Products,50001828,CHEVY CHASE WINE & SPIRTS,2014/01/01 00:00:00+00,2015/12/31 00:00:00+00,2014/08/01 00:00:00+00,00,2015/01/13 06:51:09+00,WASHINGTON,DC,5544 CONNECTICUT AVENUE NW,38.9645466615887,-77.0757794076317,393432.55,144073.23,20015,299973,204138,1.0085757281074e-318,3,3G,3G06,SECOND,201,10,NONE,NONE,NONE,NONE
-77.010651779,38.8211281123,29604,8.52969752949703e-319,CANCELLED,Food Products,50002176,OCEAN VIEW LIQUOR INC,2014/01/01 00:00:00+00,2015/12/31 00:00:00+00,2014/12/24 00:00:00+00,9999999999,2015/01/13 06:51:09+00,WASHINGTON,DC,4682 MARTIN LUTHER KING JR AVENUE SW,38.8211206746688,-77.0106494970031,399075.2,128149.14,20032,147083,56409,2.78697490162589e-319,8,8D,8D05,SEVENTH,708,39,NONE,NONE,NONE,NONE
-77.045383757,38.90459205,29607,8.52984574919079e-319,EXPIRED,Food Products,50002659,NOSEGAY FLOWER SHOP INC,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,2023623625,2015/09/02 06:46:58+00,WASHINGTON,DC,1120 20TH STREET NW,38.9045845968542,-77.045381459234,396063.69,137415.17,20036,240941,83892,4.14481551609139e-319,2,2A,2A02,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.0241883151,38.9094981825,29608,8.52989515575537e-319,EXPIRED,Food Products,50003532,S & W LIQUORS,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,2025501555,2016/03/23 06:46:20+00,WASHINGTON,DC,1428 9TH STREET NW,38.9094907275711,-77.0241860235159,397902.29,137959.09,20001,225530,68832,3.40075265345447e-319,2,2F,2F06,THIRD,307,7,NONE,NONE,NONE,NONE
-76.9927879901,38.904056989,29611,8.53004337544912e-319,EXPIRED,Food Products,50003887,INYOUNG AND SUSAN LLC,2012/02/01 00:00:00+00,2014/01/31 00:00:00+00,2014/04/28 00:00:00+00,2023961992,2016/03/23 06:46:20+00,WASHINGTON,DC,1000 FLORIDA AVENUE NE,38.9040492006763,-76.9927857085342,400625.76,137354.82,20002,285734,123946,6.12374605394391e-319,5,5B,5B06,FIFTH,506,23,NONE,NONE,NONE,NONE
-76.9501888737,38.8656024072,29614,8.53019159514287e-319,ACTIVE,Food Products,50004549,FORT DAVIS EXXON,2015/01/01 00:00:00+00,2016/12/31 00:00:00+00,2014/11/24 00:00:00+00,2029999999,2015/01/13 06:51:10+00,WASHINGTON,DC,3825 ALABAMA AVENUE SE,38.8655949584103,-76.9501866075179,404323.09,133087.22,20020,300855,195717,9.66970460071112e-319,7,7B,7B07,SIXTH,605,34,NONE,NONE,NONE,NONE
-77.069829838,38.9557029814,29621,8.53053744109496e-319,ACTIVE,Food Products,50007687,SHEFFIELD WINE LIQUOURS,2015/01/01 00:00:00+00,2016/12/31 00:00:00+00,2014/12/19 00:00:00+00,2029665885,2014/12/22 06:45:29+00,WASHINGTON,DC,5025 CONNECTICUT AVENUE NW,38.955695518867,-77.0698275296684,393947.62,143090.26,20008,285049,123580,6.10566325130612e-319,3,3F,3F05,SECOND,203,10,NONE,NONE,NONE,NONE
-77.0637325843,38.9046581604,29622,8.53058684765955e-319,EXPIRED,Food Products,50008542,GENERAL NUTRITION COPORATION,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,2024083120,2015/09/02 06:46:59+00,WASHINGTON,DC,3222 M STREET NW,38.9046507078976,-77.0637302808921,394472.15,137423.46,20007,275795,117972,5.82859123711835e-319,2,2E,2E05,SECOND,206,4,NONE,NONE,NONE,GEORGETOWN BID
-77.0480146498,38.9088573532,29624,8.53068566078872e-319,CANCELLED,Food Products,50008550,ROCK CREEK NURSING CENTER INC.,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/02/10 00:00:00+00,9999999999,2015/01/13 06:51:12+00,WASHINGTON,DC,2131 O STREET NW,38.9088498992969,-77.0480123510192,395835.74,137888.77,20037,218636,61825,3.05456085541351e-319,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,NONE
-77.0298716285,38.8978486144,30063,8.55227632951198e-319,EXPIRED,Restaurant,41003738,M & S GRILL C/O LANDRY'S LICENSING DEPARTMENT,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,9999999999,2016/03/23 06:46:19+00,WASHINGTON,DC,600 13TH STREET NW,38.8978411620465,-77.0298693359156,397408.94,136666.04,20005,240664,83421,4.12154502417226e-319,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.0884171313,38.9390892139,30067,8.55247395577031e-319,CANCELLED,Restaurant,41004306,BON APPETIT MANAGEMENT CO,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/04/10 00:00:00+00,9999999999,2015/09/02 06:46:57+00,WASHINGTON,DC,4400 MASSACHUSETTS AVENUE NW,38.9390817554218,-77.0884148182395,392334.76,141247.38,20016,223994,67320,3.32604992780327e-319,3,3D,3D02,SECOND,202,13,NONE,NONE,NONE,NONE
-77.0884171313,38.9390892139,30068,8.5525233623349e-319,CANCELLED,Restaurant,41004308,BON APPETIT MANAGEMENT CO,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/04/10 00:00:00+00,2023931747,2015/09/02 06:46:57+00,WASHINGTON,DC,4400 MASSACHUSETTS AVENUE NW,38.9390817554218,-77.0884148182395,392334.76,141247.38,20016,223994,67320,3.32604992780327e-319,3,3D,3D02,SECOND,202,13,NONE,NONE,NONE,NONE
-77.0244837254,38.9421298518,30077,8.55296802141616e-319,EXPIRED,Restaurant,42000534,NEVALDO BAILEY,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,2028822187,2016/03/23 06:46:19+00,WASHINGTON,DC,829 UPSHUR STREET NW,38.9421223903427,-77.0244814317391,397877.64,141581.49,20011,252468,95650,4.72573790247152e-319,4,4C,4C07,FOURTH,407,18,NONE,NONE,NONE,NONE
-77.0261279563,38.8802147107,30590,8.5783629956124e-319,CANCELLED,Restaurant,50006179,PHILLIPS HARBORPLACE INC,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/04/22 00:00:00+00,2023932033,2015/09/02 06:46:58+00,WASHINGTON,DC,900 WATER STREET SW,38.88020692844,-77.0261256658346,397733.13,134708.44,20024,276855,119243,5.89138698070478e-319,6,6D,6D01,FIRST,105,9,NONE,NONE,NONE,NONE
-77.020719394,38.9036452235,30603,8.57900528095199e-319,EXPIRED,Restaurant,50006347,MEANS CORP,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,9999999999,2015/09/02 06:46:58+00,WASHINGTON,DC,617 NEW YORK AVENUE NW,38.9036377695914,-77.0207171039114,398203.01,137309.29,20001,289216,128142,6.3310559989389e-319,6,2C,2C03,THIRD,308,8,NONE,NONE,NONE,NONE
-77.0195814846,38.8989591816,31048,8.60089238906276e-319,EXPIRED,Restaurant,68003135,ZHOU HOSPITALITY LLC,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,2029999999,2016/03/23 06:46:23+00,WASHINGTON,DC,717 6TH STREET NW,38.8989517286571,-77.0195791951469,398301.6,136789.08,20001,238948,82257,4.06403578299634e-319,2,6C,6C09,FIRST,102,8,NONE,NONE,NONE,DOWNTOWN BID
-77.0580951699,38.9359549525,31052,8.60109001532109e-319,CANCELLED,Restaurant,68003439,PARAGON THAI RESTAURANT INC,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/03/21 00:00:00+00,2026257700,2015/01/13 06:52:02+00,WASHINGTON,DC,3507 CONNECTICUT AVENUE NW,38.9359474935337,-77.0580928663489,394963.34,140897.34,20008,284704,123513,6.10235301147899e-319,3,3C,3C04,SECOND,203,15,NONE,NONE,NONE,NONE
-77.0843216549,38.9395520237,31056,8.60128764157943e-319,EXPIRED,Restaurant,68003649,FAME FOOD MANAGEMENT INC,2012/06/01 00:00:00+00,2014/05/31 00:00:00+00,2014/07/14 00:00:00+00,2025744100,2015/09/02 06:47:06+00,WASHINGTON,DC,3801 NEBRASKA AVENUE NW,38.9395445649642,-77.0843193431296,392689.87,141298.42,20528,291849,130071,6.42636126202168e-319,3,3E,3E05,SECOND,204,14,NONE,NONE,NONE,NONE
-77.0371182021,38.9167810955,31069,8.60192992691902e-319,EXPIRED,Restaurant,68006352,PANKAJ SETH,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,8008186082,2016/03/23 06:46:23+00,WASHINGTON,DC,1946 NEW HAMPSHIRE AVENUE NW,38.9167736395583,-77.0371159061451,396781.18,138767.93,20009,279501,121577,6.00670190244412e-319,2,2B,2B08,THIRD,301,6,NONE,NONE,NONE,NONE
-77.0316607108,38.9130828878,31070,8.60197933348361e-319,EXPIRED,Restaurant,68006393,WHITMAN-WALKER CLINIC INC.,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,2027973500,2016/03/23 06:46:23+00,WASHINGTON,DC,1711 14TH STREET NW,38.9130754324794,-77.0316584167653,397254.33,138357.22,20009,301019,178829,8.83532653801443e-319,2,2F,2F01,THIRD,307,7,NONE,NONE,NONE,NONE
-77.022451213,38.8775297128,30615,8.579598159727e-319,EXPIRED,Restaurant,50006796,"650 WATER STREET, INC.",2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,2025542400,2016/03/23 06:46:20+00,WASHINGTON,DC,650 WATER STREET SW,38.8775219309802,-77.0224489238124,398052.08,134410.3,20024,276710,118821,5.87053741045028e-319,6,6D,6D01,FIRST,105,9,NONE,NONE,NONE,NONE
-76.9953364853,38.8822334383,30630,8.58033925819576e-319,CANCELLED,Restaurant,50007974,SZECHUAN HOUSE RESTAURANT,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/01/14 00:00:00+00,2023476566,2015/01/13 06:51:11+00,WASHINGTON,DC,515 8TH STREET SE,38.8822256544733,-76.9953342042589,400404.83,134932.22,20003,12344,8145,4.02416468537695e-320,6,6B,6B03,FIRST,107,26,NONE,NONE,NONE,CAPITOL HILL BID
-77.0284996671,38.9168109008,31071,8.60202874004819e-319,EXPIRED,Restaurant,68006399,WILSON CONCEPTS LLC T/A INDULJ,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,2023281351,2016/03/23 06:46:23+00,WASHINGTON,DC,1208 U STREET NW,38.9168034445772,-77.0284973737536,397528.61,138770.97,20009,218050,61226,3.02496632322762e-319,1,1B,1B02,THIRD,305,3,NONE,NONE,NONE,NONE
-77.0420898182,38.9022379585,31072,8.60207814661278e-319,EXPIRED,Restaurant,68006445,MMTH LLC,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,2025723111,2015/09/02 06:47:06+00,WASHINGTON,DC,1800 K STREET NW,38.9024428021377,-77.0417260131758,396349.28,137153.71,20006,300930,137357,6.78633749158161e-319,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.02649003,38.8993480615,31075,8.60222636630653e-319,EXPIRED,Restaurant,68006605,GRAND HYATT WASHINGTON,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,2023931748,2015/09/02 06:47:06+00,WASHINGTON,DC,1000 H STREET NW,38.8993406086854,-77.026487738366,397702.33,136832.4,20001,239368,82403,4.07124914142562e-319,2,2C,2C03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.02649003,38.8993480615,31076,8.60227577287111e-319,EXPIRED,Restaurant,68006607,GRAND HYATT WASHINGTON,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,2023931748,2016/03/23 06:46:23+00,WASHINGTON,DC,1000 H STREET NW,38.8993406086854,-77.026487738366,397702.33,136832.4,20001,239368,82403,4.07124914142562e-319,2,2C,2C03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.02649003,38.8993480615,31077,8.6023251794357e-319,EXPIRED,Restaurant,68006608,GRAND HYATT WASHINGTON,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,2023931748,2015/09/02 06:47:06+00,WASHINGTON,DC,1000 H STREET NW,38.8993406086854,-77.026487738366,397702.33,136832.4,20001,239368,82403,4.07124914142562e-319,2,2C,2C03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.02649003,38.8993480615,31078,8.60237458600028e-319,EXPIRED,Restaurant,68006620,GRAND HYATT WASHINGTON,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,2023981748,2016/03/23 06:46:23+00,WASHINGTON,DC,1000 H STREET NW,38.8993406086854,-77.026487738366,397702.33,136832.4,20001,239368,82403,4.07124914142562e-319,2,2C,2C03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.02649003,38.8993480615,31079,8.60242399256486e-319,EXPIRED,Restaurant,68006622,GRAND HYATT WASHINGTON,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,2023931748,2015/09/02 06:47:06+00,WASHINGTON,DC,1000 H STREET NW,38.8993406086854,-77.026487738366,397702.33,136832.4,20001,239368,82403,4.07124914142562e-319,2,2C,2C03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
